id,referrer_user_id,referree_user_id,created_at,deleted_at
3485,422,277,2022-02-21,
3486,2956,616,2022-02-24,
3487,1759,2687,2022-02-23,
3488,208,154,2022-03-01,
3489,2783,330,2022-02-27,
3490,1950,1795,2022-02-26,
3491,572,2977,2022-02-24,
3492,2476,283,2022-02-25,
3493,1269,748,2022-02-24,
3494,2894,1237,2022-02-23,
3495,709,312,2022-03-01,
3496,2445,2250,2022-03-02,
3497,897,2252,2022-02-21,
3498,2229,343,2022-02-26,
3499,440,907,2022-02-22,
3500,1142,313,2022-02-23,
3501,691,182,2022-02-25,
3502,834,1820,2022-02-21,
3503,359,2653,2022-02-27,
3504,2271,2810,2022-02-21,
3505,1066,1410,2022-02-25,
3506,1211,2726,2022-03-02,
3507,2820,728,2022-03-01,
3508,1389,2863,2022-02-26,
3509,2503,2930,2022-02-23,
3510,2843,1015,2022-02-27,
3511,1722,1998,2022-02-27,
3512,1404,1235,2022-02-26,
3513,1486,1723,2022-02-22,
3514,672,2055,2022-03-02,
3515,1709,1776,2022-02-25,
3516,120,2473,2022-02-28,
3517,159,280,2022-02-26,
3518,410,1762,2022-02-21,
3519,1087,1271,2022-02-23,
3520,2077,335,2022-02-28,
3521,764,163,2022-02-25,
3522,1079,1530,2022-02-21,
3523,2406,604,2022-03-02,
3524,2407,2988,2022-02-22,
3525,260,1363,2022-02-27,
3526,73,2119,2022-02-23,
3527,1842,312,2022-02-21,
3528,1913,2664,2022-02-26,
3529,2720,799,2022-02-23,
3530,1335,2666,2022-02-24,
3531,1014,2718,2022-02-28,
3532,153,2497,2022-02-28,
3533,311,2276,2022-02-26,
3534,2020,1854,2022-02-28,
3535,2772,1203,2022-02-22,
3536,714,1215,2022-02-25,
3537,1461,2869,2022-02-21,
3538,643,630,2022-02-25,
3539,291,2329,2022-02-21,
3540,2478,691,2022-02-25,
3541,2635,910,2022-02-23,
3542,654,1228,2022-02-22,
3543,1752,2951,2022-03-02,
3544,2376,698,2022-02-28,
3545,2552,1962,2022-02-22,
3546,1491,1233,2022-02-23,
3547,1112,2333,2022-02-23,
3548,1190,2382,2022-02-23,
3549,1710,1140,2022-02-26,
3550,2511,960,2022-03-01,
3551,2769,2375,2022-02-25,
3552,821,1731,2022-02-26,
3553,2806,870,2022-02-26,
3554,2834,1843,2022-02-24,
3555,98,1282,2022-02-22,
3556,2250,2213,2022-03-01,
3557,2041,821,2022-03-01,
3558,191,2022,2022-02-28,
3559,2294,692,2022-02-22,
3560,2877,2508,2022-03-02,
3561,1147,1474,2022-02-21,
3562,2300,781,2022-02-21,
3563,2789,1633,2022-02-25,
3564,2882,1081,2022-02-21,
3565,1628,2111,2022-03-02,
3566,171,1930,2022-02-26,
3567,764,111,2022-03-01,
3568,779,2889,2022-02-24,
3569,1501,1811,2022-02-27,
3570,2892,2817,2022-02-28,
3571,1060,1582,2022-02-25,
3572,2026,2755,2022-02-25,
3573,534,1166,2022-03-01,
3574,407,1045,2022-03-01,
3575,305,616,2022-03-01,
3576,1077,906,2022-02-24,
3577,630,758,2022-02-25,
3578,1366,1282,2022-02-23,
3579,1143,2468,2022-02-26,
3580,2938,555,2022-02-21,
3581,2394,570,2022-02-22,
3582,582,1105,2022-02-21,
3583,2983,1065,2022-02-28,
3584,1779,517,2022-02-27,
3585,874,2123,2022-02-26,
3586,803,184,2022-02-25,
3587,2687,1085,2022-03-02,
3588,287,180,2022-02-24,
3589,1938,2727,2022-02-27,
3590,351,399,2022-02-24,
3591,1668,2721,2022-03-01,
3592,687,2275,2022-02-28,
3593,2586,1907,2022-03-02,
3594,1143,2892,2022-02-28,
3595,165,1629,2022-02-25,
3596,1996,1436,2022-02-21,
3597,842,1521,2022-02-22,
3598,1934,244,2022-02-27,
3599,1983,1256,2022-02-24,
3600,1716,159,2022-02-24,
3601,2643,922,2022-02-28,
3602,1243,757,2022-03-01,
3603,188,1132,2022-03-02,
3604,746,2361,2022-02-25,
3605,1203,2725,2022-02-26,
3606,1097,1276,2022-02-28,
3607,2069,2358,2022-02-28,
3608,1081,291,2022-03-02,
3609,584,1597,2022-03-02,
3610,2681,890,2022-02-23,
3611,1456,1409,2022-02-26,
3612,540,2377,2022-03-02,
3613,2366,1986,2022-02-28,
3614,440,1429,2022-02-26,
3615,2834,2845,2022-02-26,
3616,1244,2837,2022-02-27,
3617,2493,2471,2022-03-02,
3618,2287,2602,2022-02-26,
3619,2020,542,2022-02-26,
3620,123,690,2022-02-23,
3621,1894,1382,2022-02-28,
3622,1594,2276,2022-02-22,
3623,1688,25,2022-03-01,
3624,2644,2994,2022-02-28,
3625,103,2769,2022-02-25,
3626,2100,1834,2022-03-02,
3627,304,1298,2022-02-26,
3628,76,1803,2022-02-25,
3629,334,1459,2022-02-28,
3630,212,296,2022-02-27,
3631,1204,860,2022-02-21,
3632,792,1406,2022-02-28,
3633,1691,532,2022-03-02,
3634,944,2264,2022-03-01,
3635,1784,1017,2022-02-27,
3636,1541,2813,2022-03-01,
3637,631,2801,2022-02-21,
3638,2298,2862,2022-02-23,
3639,2073,2801,2022-02-25,
3640,2417,2836,2022-02-21,
3641,1064,1781,2022-02-23,
3642,2744,363,2022-02-24,
3643,1050,2266,2022-02-25,
3644,636,1518,2022-02-21,
3645,2002,2565,2022-03-01,
3646,380,754,2022-02-23,
3647,2056,2946,2022-02-21,
3648,663,2150,2022-02-24,
3649,55,2912,2022-02-22,
3650,1946,1332,2022-02-25,
3651,2773,82,2022-02-28,
3652,2321,1125,2022-02-22,
3653,2694,2451,2022-02-27,
3654,1637,1433,2022-02-23,
3655,827,2929,2022-02-26,
3656,2710,533,2022-02-24,
3657,646,209,2022-02-24,
3658,2745,57,2022-02-24,
3659,2855,1949,2022-02-23,
3660,353,414,2022-02-24,
3661,1304,2905,2022-02-25,
3662,149,1019,2022-02-21,
3663,1725,2832,2022-02-24,
3664,2566,1737,2022-02-26,
3665,2366,309,2022-03-02,
3666,1782,1520,2022-02-26,
3667,546,1463,2022-03-02,
3668,1546,2154,2022-02-28,
3669,2874,573,2022-02-26,
3670,2765,1905,2022-02-22,
3671,284,774,2022-02-22,
3672,2300,2591,2022-03-01,
3673,1308,1298,2022-02-27,
3674,2633,1721,2022-02-27,
3675,334,2374,2022-03-02,
3676,674,2804,2022-02-28,
3677,1171,2938,2022-02-28,
3678,2733,2596,2022-02-28,
3679,3,2733,2022-02-28,
3680,861,2403,2022-02-21,
3681,1324,283,2022-02-26,
3682,2928,552,2022-02-22,
3683,75,424,2022-02-27,
3684,346,865,2022-03-01,
3685,1408,1594,2022-02-22,
3686,1095,299,2022-02-28,
3687,2018,1776,2022-02-25,
3688,2592,2728,2022-02-28,
3689,1504,558,2022-02-28,
3690,2627,630,2022-02-24,
3691,270,2755,2022-02-24,
3692,1560,2605,2022-03-01,
3693,1964,2661,2022-02-28,
3694,278,1618,2022-02-23,
3695,2585,2862,2022-03-02,
3696,2435,2553,2022-02-22,
3697,1892,2684,2022-02-21,
3698,748,204,2022-02-24,
3699,763,1073,2022-02-25,
3700,2961,820,2022-03-01,
3701,1854,2871,2022-02-28,
3702,787,709,2022-02-28,
3703,66,1141,2022-02-22,
3704,2414,2935,2022-02-26,
3705,1233,2096,2022-02-27,
3706,2465,1304,2022-02-22,
3707,164,2588,2022-02-24,
3708,123,112,2022-03-02,
3709,92,2872,2022-02-27,
3710,2938,169,2022-02-24,
3711,1150,1582,2022-03-02,
3712,2151,475,2022-02-28,
3713,504,995,2022-02-22,
3714,1872,919,2022-02-28,
3715,1247,684,2022-02-22,
3716,1937,2832,2022-02-28,
3717,672,1251,2022-02-24,
3718,1581,1007,2022-03-01,
3719,1387,1070,2022-02-25,
3720,1064,682,2022-03-01,
3721,1983,1093,2022-02-26,
3722,2096,194,2022-02-24,
3723,235,1887,2022-02-28,
3724,1575,2303,2022-02-22,
3725,1761,1210,2022-03-02,
3726,2367,230,2022-02-24,
3727,871,2000,2022-02-21,
3728,215,1534,2022-02-28,
3729,2676,1745,2022-02-22,
3730,595,2972,2022-02-26,
3731,117,2673,2022-02-27,
3732,662,904,2022-02-21,
3733,2645,472,2022-02-24,
3734,2373,1962,2022-02-27,
3735,1670,1030,2022-02-25,
3736,2623,2334,2022-02-25,
3737,1006,62,2022-02-26,
3738,2473,236,2022-03-01,
3739,2252,501,2022-02-21,
3740,2339,1762,2022-02-26,
3741,607,2135,2022-02-21,
3742,1825,527,2022-02-23,
3743,2002,1788,2022-02-22,
3744,565,2126,2022-02-21,
3745,2316,964,2022-03-01,
3746,1216,887,2022-02-24,
3747,1675,541,2022-03-01,
3748,171,1315,2022-02-25,
3749,1226,1019,2022-02-25,
3750,375,1817,2022-02-27,
3751,2274,2568,2022-03-02,
3752,1106,2968,2022-02-28,
3753,1263,1843,2022-02-23,
3754,2940,1819,2022-03-01,
3755,149,246,2022-02-24,
3756,2101,2013,2022-02-21,
3757,541,683,2022-03-01,
3758,1148,2568,2022-03-01,
3759,1513,2287,2022-02-28,
3760,1700,462,2022-02-28,
3761,2940,2349,2022-03-02,
3762,1501,1021,2022-03-02,
3763,1915,2597,2022-02-28,
3764,2299,2398,2022-03-02,
3765,1424,2198,2022-02-21,
3766,1540,279,2022-02-25,
3767,2591,1310,2022-02-21,
3768,129,1206,2022-02-24,
3769,2337,2732,2022-02-24,
3770,833,524,2022-02-27,
3771,2311,1816,2022-02-22,
3772,71,2804,2022-02-27,
3773,975,562,2022-02-22,
3774,941,1506,2022-02-25,
3775,828,683,2022-02-25,
3776,1341,940,2022-02-22,
3777,463,1224,2022-02-21,
3778,2978,780,2022-02-24,
3779,2379,1858,2022-02-26,
3780,2591,1272,2022-02-24,
3781,325,928,2022-03-01,
3782,1365,2016,2022-02-24,
3783,93,290,2022-02-21,
3784,1882,141,2022-02-26,
3785,1990,1976,2022-02-26,
3786,1198,2931,2022-02-28,
3787,386,81,2022-02-28,
3788,1216,187,2022-02-22,
3789,598,264,2022-02-21,
3790,2091,919,2022-02-23,
3791,2372,2033,2022-02-24,
3792,1546,623,2022-02-21,
3793,1920,1570,2022-02-23,
3794,2496,186,2022-02-27,
3795,1505,293,2022-02-21,
3796,334,2276,2022-03-01,
3797,187,2436,2022-02-21,
3798,806,885,2022-02-25,
3799,1347,1327,2022-02-28,
3800,662,63,2022-02-28,
3801,2012,1082,2022-02-27,
3802,1543,2964,2022-02-22,
3803,2850,2091,2022-02-26,
3804,2433,311,2022-02-28,
3805,1717,341,2022-02-24,
3806,999,2118,2022-02-28,
3807,556,55,2022-02-22,
3808,409,2246,2022-03-01,
3809,2536,543,2022-02-26,
3810,1429,235,2022-02-23,
3811,1242,2519,2022-03-02,
3812,1343,1437,2022-02-23,
3813,658,2021,2022-02-28,
3814,2769,1462,2022-02-27,
3815,584,885,2022-02-28,
3816,359,1709,2022-03-02,
3817,1043,1549,2022-02-22,
3818,2299,867,2022-02-28,
3819,2226,110,2022-02-23,
3820,1654,1109,2022-02-23,
3821,792,1674,2022-02-24,
3822,2009,1688,2022-02-23,
3823,44,1365,2022-02-28,
3824,1833,2996,2022-02-22,
3825,2766,968,2022-02-24,
3826,1798,179,2022-03-02,
3827,350,807,2022-03-01,
3828,1942,2260,2022-02-24,
3829,1423,677,2022-03-02,
3830,1550,760,2022-02-22,
3831,605,2107,2022-02-23,
3832,328,2952,2022-02-25,
3833,2638,2894,2022-02-25,
3834,179,1404,2022-02-22,
3835,2883,31,2022-02-28,
3836,2760,839,2022-03-01,
3837,2257,2899,2022-02-25,
3838,2907,2397,2022-02-24,
3839,1710,463,2022-02-27,
3840,1533,1279,2022-02-26,
3841,2190,140,2022-03-01,
3842,2252,1039,2022-03-02,
3843,390,391,2022-03-01,
3844,401,113,2022-02-25,
3845,1131,1092,2022-03-01,
3846,246,81,2022-02-25,
3847,2413,1226,2022-03-01,
3848,2257,2558,2022-02-27,
3849,2071,1605,2022-02-23,
3850,405,1383,2022-02-24,
3851,810,2379,2022-02-28,
3852,270,1031,2022-02-27,
3853,125,1964,2022-02-26,
3854,803,2768,2022-03-02,
3855,828,48,2022-02-25,
3856,2990,2280,2022-02-25,
3857,168,2184,2022-02-26,
3858,1569,1428,2022-02-23,
3859,688,314,2022-02-23,
3860,866,2454,2022-03-01,
3861,1606,1428,2022-02-23,
3862,2538,363,2022-02-23,
3863,320,296,2022-02-23,
3864,2076,175,2022-02-23,
3865,2950,2315,2022-02-26,
3866,452,2910,2022-02-21,
3867,2315,2888,2022-02-21,
3868,2817,225,2022-02-23,
3869,2737,1720,2022-02-21,
3870,2959,258,2022-03-01,
3871,1795,1376,2022-02-21,
3872,2427,1273,2022-03-02,
3873,2586,2138,2022-02-24,
3874,2264,1446,2022-02-28,
3875,2801,2514,2022-02-23,
3876,2919,201,2022-02-27,
3877,649,2809,2022-02-22,
3878,102,1568,2022-02-23,
3879,1736,869,2022-02-22,
3880,69,2176,2022-02-22,
3881,341,896,2022-02-24,
3882,2606,2447,2022-02-23,
3883,1757,2723,2022-02-28,
3884,1255,2978,2022-02-25,
3885,119,2585,2022-02-21,
3886,1632,469,2022-03-01,
3887,957,2958,2022-02-24,
3888,2512,1349,2022-02-21,
3889,756,2587,2022-02-27,
3890,1048,326,2022-02-26,
3891,523,150,2022-02-28,
3892,2606,1412,2022-03-01,
3893,2285,2663,2022-02-24,
3894,1392,907,2022-03-01,
3895,514,1838,2022-02-23,
3896,1683,1003,2022-02-21,
3897,2027,217,2022-02-28,
3898,2277,1024,2022-03-02,
3899,239,588,2022-02-28,
3900,495,2704,2022-02-24,
3901,1413,1030,2022-02-23,
3902,588,1315,2022-02-21,
3903,157,546,2022-02-22,
3904,2680,1513,2022-02-23,
3905,1679,1735,2022-02-25,
3906,39,950,2022-02-26,
3907,774,1371,2022-02-24,
3908,2568,1303,2022-02-22,
3909,1176,655,2022-03-01,
3910,459,1630,2022-03-01,
3911,768,2279,2022-02-22,
3912,530,2062,2022-02-21,
3913,258,1882,2022-02-23,
3914,1176,347,2022-02-25,
3915,1286,2743,2022-02-26,
3916,1012,1630,2022-02-28,
3917,1054,345,2022-02-25,
3918,929,2799,2022-02-22,
3919,972,494,2022-03-02,
3920,93,1238,2022-03-01,
3921,2562,336,2022-02-21,
3922,1400,2742,2022-02-28,
3923,1508,2181,2022-02-27,
3924,2912,779,2022-02-22,
3925,458,2153,2022-02-25,
3926,631,588,2022-02-28,
3927,1939,2792,2022-02-21,
3928,707,2951,2022-02-26,
3929,671,450,2022-02-22,
3930,1574,1526,2022-02-26,
3931,345,2101,2022-02-22,
3932,2985,1351,2022-03-01,
3933,2121,2201,2022-02-26,
