id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
492,1984,1193,60610,644,2016-05-06 15:55:52.085596
493,2110,2091,68051,719,2016-08-10 15:34:43.174181
494,2419,2387,97005,658,2019-06-02 18:24:31.872984
495,1571,2707,82819,548,2020-06-10 16:02:09.033682
496,2436,1350,82532,659,2020-06-26 12:54:37.514483
497,2644,1081,90319,626,2017-06-20 14:12:23.288606
498,1088,1242,82138,491,2017-04-20 16:05:53.009480
499,2059,605,90313,622,2020-06-03 11:52:00.347008
500,427,2520,89217,668,2020-06-26 16:00:38.184703
501,2939,45,87165,692,2016-11-21 19:03:33.824989
502,1205,2405,87167,779,2020-12-08 19:45:31.996476
503,1164,1727,80648,537,2017-05-18 12:19:18.545248
504,2006,374,80383,644,2020-02-17 14:19:40.650947
505,973,771,85828,688,2019-08-06 17:35:43.788896
506,67,2095,83829,587,2016-01-18 11:50:39.065674
507,2043,1663,83447,461,2018-07-17 18:26:31.662387
508,1893,754,88927,607,2018-02-03 08:51:32.228298
509,159,1910,81129,624,2020-08-05 19:56:03.762897
510,663,2511,91230,749,2019-05-31 17:09:00.810999
511,2163,2696,84501,664,2018-12-20 14:54:00.996691
512,2554,1945,79868,637,2020-07-15 11:21:40.133171
513,2788,619,84440,592,2020-08-25 12:20:21.607716
514,271,960,79793,431,2018-06-21 15:24:01.449723
515,2625,2823,87460,609,2016-12-29 12:37:24.930876
516,42,638,90810,627,2016-07-10 16:02:03.641043
517,1425,564,87585,667,2019-07-13 23:43:20.088383
518,2484,1588,79623,603,2017-11-30 13:54:55.135445
519,2757,304,63804,722,2017-02-23 05:14:35.953491
520,2282,2899,63107,530,2019-01-05 17:32:27.395624
521,2750,2463,62760,481,2020-04-28 14:33:10.890402
522,1970,1099,63895,472,2017-04-27 11:16:18.985475
523,1929,1301,64838,596,2019-09-21 19:18:33.632616
524,1708,180,64347,634,2019-02-10 13:04:15.456214
525,2965,1408,62593,641,2016-07-15 15:23:06.659848
526,300,201,96740,689,2018-05-11 16:35:44.151251
527,2676,406,61000,549,2019-11-17 17:12:30.264680
528,1324,2225,96946,631,2019-05-18 12:09:14.315538
529,1424,2178,96950,613,2017-06-05 18:49:25.751576
530,1481,469,62636,670,2019-05-24 19:13:19.289669
531,2687,2657,96701,688,2017-09-04 15:36:40.981224
532,2979,1359,62226,619,2016-05-08 15:48:45.359249
533,3,1683,62178,695,2017-04-17 16:04:29.466040
534,2220,1382,60246,566,2019-06-16 14:12:48.168619
535,2003,1970,67759,561,2019-12-02 14:06:54.909011
536,2536,2915,69848,732,2020-05-31 12:36:36.016625
537,2472,223,69798,577,2016-02-16 11:39:10.234102
538,452,735,94100,592,2018-05-09 05:18:41.194063
539,2390,2544,94166,543,2020-02-06 09:14:35.100171
540,637,2414,69274,603,2020-06-10 00:15:05.767809
541,844,2432,94823,633,2017-07-08 10:31:39.301216
542,1076,789,65714,691,2018-09-26 09:02:33.766714
543,1297,2726,65596,684,2018-05-23 07:24:32.917818
544,2966,2434,66348,666,2020-06-11 19:03:53.582778
545,137,330,66470,854,2016-07-06 18:38:00.537414
546,2361,2387,66955,660,2018-08-05 09:44:11.274089
547,2429,1523,95147,681,2016-06-17 15:14:38.643453
548,49,2054,69883,563,2018-12-24 13:44:01.024501
549,1972,54,53694,694,2020-04-13 11:10:29.836097
550,2670,688,53623,589,2017-04-27 12:42:00.586318
551,1548,1839,53520,675,2020-09-19 15:22:38.794866
552,487,2577,53291,734,2019-05-07 11:16:31.086468
553,1870,1822,54875,600,2020-03-07 16:38:13.526242
554,1831,428,54764,540,2018-06-18 13:34:13.509169
555,1404,970,54426,680,2017-07-15 06:31:18.504205
556,1568,113,51215,491,2020-04-08 08:23:34.222729
557,2690,2126,50638,687,2018-01-17 18:09:59.238809
558,2324,288,99851,603,2020-02-04 20:28:11.140011
559,1951,393,99327,585,2017-06-15 14:59:15.490588
560,1996,2190,51736,854,2020-07-22 21:28:50.976909
561,46,450,51666,610,2020-03-03 15:14:14.262180
562,1058,1723,97480,680,2017-06-13 15:24:42.509283
563,1190,763,97761,589,2020-06-06 15:34:57.952746
564,194,2412,57817,675,2019-11-21 12:18:52.715029
565,207,2490,60067,676,2020-05-12 15:53:59.895326
566,630,1358,59794,496,2017-04-16 17:31:07.665332
567,664,377,98377,639,2016-01-11 20:11:07.847157
568,2911,471,55750,643,2020-05-15 15:46:02.567641
569,1789,1817,98341,571,2018-07-05 12:20:10.491661
570,2266,291,98271,694,2020-05-17 19:00:01.887488
571,1478,1489,98061,677,2017-06-30 13:06:58.602725
572,118,2739,56917,614,2020-05-12 21:01:37.640373
573,195,2015,56520,607,2019-07-25 12:49:10.161948
574,101,1724,93598,684,2017-09-11 11:21:36.962941
575,2003,1118,73799,819,2017-02-04 13:14:03.847332
576,1482,551,72275,669,2020-06-20 15:19:22.125327
577,1645,100,76892,627,2019-04-22 13:30:15.082904
578,1252,2976,92305,623,2017-05-28 23:14:56.262489
579,855,1735,74278,761,2018-11-18 00:55:30.338776
580,2198,1891,71246,621,2019-08-09 10:15:20.648365
581,2944,1140,75852,663,2020-07-16 14:26:57.414320
582,372,507,92289,672,2018-12-25 11:28:33.594857
583,189,1545,75989,595,2018-04-26 17:30:22.913869
584,1545,1845,93466,600,2020-07-18 14:17:56.019485
585,2979,737,93464,592,2017-12-16 23:36:17.759359
586,1668,618,73236,637,2016-07-21 06:27:20.763126
587,641,2040,70706,572,2019-07-11 17:15:34.493918
588,2043,776,75217,602,2018-05-18 17:19:30.902037
589,476,2261,78603,633,2017-04-18 12:39:31.173226
590,483,2848,70449,549,2021-01-05 13:16:38.284692
591,48,1472,78566,637,2018-12-05 20:06:33.613929
592,12,2569,78484,687,2019-01-05 16:29:09.853294
593,2930,819,70518,661,2016-06-16 18:56:34.211814
594,960,378,76506,642,2020-11-21 17:45:07.441123
595,2611,1970,93199,612,2016-07-11 15:53:05.213094
596,2727,1559,70088,582,2017-07-15 09:34:37.254663
597,2228,647,70836,640,2016-08-21 17:34:32.686627
598,2134,1576,72718,675,2018-04-17 09:16:25.104776
599,1824,2869,86719,523,2017-11-22 15:21:24.180659
600,2072,2753,56757,574,2016-02-24 11:41:32.687328
601,855,1876,56107,685,2017-12-17 11:12:24.620110
602,1509,603,56258,686,2020-06-02 14:47:56.616756
603,1152,285,76200,626,2018-07-07 12:50:13.115365
604,589,2420,56351,665,2016-05-05 05:47:46.891781
605,922,2436,76310,669,2019-05-07 14:36:56.084703
606,2256,2529,75242,683,2016-05-19 08:18:59.018321
607,803,476,58308,730,2017-05-12 11:02:17.594623
608,2565,1067,59165,601,2016-04-18 15:45:14.679011
609,921,2156,58930,612,2017-05-03 09:39:32.879700
610,145,2454,58907,573,2017-04-24 11:44:25.185543
611,2856,1786,58832,691,2018-12-22 13:08:06.807136
612,1726,717,58823,630,2020-08-03 11:12:18.289033
613,1449,1824,57341,662,2017-07-26 08:49:01.022051
614,866,357,57799,632,2020-07-02 13:03:58.165591
615,1081,148,57784,689,2018-07-10 10:21:10.516062
616,553,648,57670,618,2018-12-17 09:30:05.630943
617,1042,1522,86532,631,2018-06-07 13:02:40.720464
618,2305,1982,57538,740,2018-06-05 12:00:44.615338
619,2051,2469,52371,641,2016-09-10 08:19:09.414490
620,372,2814,51864,753,2017-08-01 19:08:16.117584
621,1664,784,51755,591,2016-04-25 10:40:37.824304
622,1604,184,78212,628,2020-05-29 12:16:35.171561
623,2620,1754,88010,731,2020-06-27 15:11:30.213072
624,1298,2296,52881,649,2019-11-20 19:32:03.229159
625,2381,1020,78575,772,2017-02-25 20:11:16.863292
626,2389,2932,49840,638,2020-06-29 22:03:56.019199
627,2315,1640,88536,666,2019-11-14 14:33:14.028635
628,488,799,78942,705,2017-07-28 10:43:11.273267
629,379,996,51065,733,2018-11-30 11:33:21.709676
630,848,304,52996,714,2016-01-31 11:06:55.276233
631,2631,2146,54977,608,2019-12-13 09:22:15.864940
632,1604,1435,54961,593,2017-06-28 20:37:44.744847
633,541,2675,76827,774,2019-05-27 06:32:53.482144
634,1192,238,79424,583,2017-02-18 17:53:43.956569
635,2913,2521,54578,631,2020-12-01 10:57:37.004628
636,2680,713,55736,673,2018-07-10 14:02:41.027681
637,2831,546,55456,710,2020-08-01 14:21:54.872265
638,2974,480,79591,642,2019-08-06 08:49:51.523223
639,433,2011,54244,645,2016-05-25 05:43:38.095561
640,2540,2297,53617,721,2018-07-16 12:09:20.808987
641,2535,1625,77464,677,2017-01-15 07:38:45.885155
642,450,1670,87596,675,2020-07-02 13:47:49.221460
643,23,1539,77129,643,2018-06-08 18:51:51.920212
644,521,2510,54003,685,2016-11-22 07:25:39.640153
645,422,2107,71565,647,2018-01-10 18:36:56.086176
646,829,2848,83302,558,2017-05-21 11:18:52.965181
647,2690,820,71260,613,2019-02-23 17:02:35.105573
648,1937,286,67126,644,2017-12-29 11:04:36.144101
649,1770,2529,83053,562,2018-01-10 10:07:42.050943
650,2438,414,66925,663,2018-06-07 17:14:26.292271
651,2022,1578,71488,682,2019-07-06 08:28:52.455721
652,471,2028,71540,696,2018-05-26 08:42:54.536821
653,2932,384,81364,666,2020-09-01 13:27:42.869985
654,1784,977,81174,665,2017-12-21 14:43:04.847141
655,110,72,64765,726,2016-07-20 05:40:36.773547
656,1244,873,83619,640,2017-02-10 13:56:53.990273
657,1635,1552,64833,728,2018-07-21 10:52:16.733292
658,1217,901,64372,674,2019-05-06 18:02:54.319676
659,2717,34,64340,615,2018-04-23 12:09:59.431866
660,893,2615,65516,651,2017-07-24 16:10:01.740413
661,2278,737,65415,564,2017-04-14 14:40:14.458973
662,200,278,65102,646,2019-05-18 15:00:36.367820
663,2202,1097,64999,569,2018-06-06 14:39:07.811802
664,1478,2599,68958,650,2017-06-20 10:07:16.477815
665,353,1272,68631,616,2018-07-30 13:32:07.748499
666,2978,1574,82015,539,2019-05-25 20:33:31.414976
667,2334,369,69517,702,2018-04-18 12:03:24.823369
668,2591,905,69429,622,2020-03-08 20:15:15.464588
669,521,1239,67559,602,2017-12-29 16:50:01.054228
670,2694,1537,67507,736,2018-12-05 12:11:16.333397
671,1205,164,71143,693,2019-11-10 12:58:44.484135
672,1153,907,67360,601,2016-11-24 13:14:38.541458
673,990,723,82691,614,2020-01-24 01:24:29.994101
674,2282,1891,70863,632,2019-05-23 11:33:07.606563
675,2410,2482,82546,786,2020-01-03 00:59:34.452468
676,354,463,68231,738,2019-11-19 13:27:41.893007
677,1699,328,70904,604,2018-08-21 08:40:04.104485
678,2562,410,72310,544,2017-05-31 11:31:37.993987
679,426,1451,61255,493,2017-09-06 12:56:44.584163
680,2240,499,80353,647,2016-05-13 07:39:00.359813
681,443,960,61931,639,2019-07-27 10:46:04.753961
682,1814,300,73497,590,2016-07-28 05:28:36.794186
683,2381,1821,60676,704,2017-02-13 15:43:45.216830
684,1020,412,59550,658,2016-06-17 13:17:25.194319
685,868,1946,59543,488,2018-08-05 14:46:56.719665
686,925,2538,85824,549,2018-04-21 20:01:33.700928
687,523,1602,74928,635,2020-01-29 12:48:20.054472
688,646,2619,60332,653,2018-05-01 10:44:24.138267
689,1345,1738,60320,536,2019-07-28 05:34:19.365679
690,1866,249,80287,681,2016-07-03 13:59:59.800038
691,944,1849,72883,670,2016-04-20 18:50:18.108190
692,1496,926,83816,578,2018-04-28 17:59:46.280069
693,1805,775,63972,631,2016-06-27 17:01:56.764656
694,1502,53,83940,765,2019-04-27 10:56:22.551949
695,1147,193,84218,669,2017-11-24 16:33:09.863927
696,2472,75,62214,559,2020-05-17 16:47:23.081064
697,2222,68,73296,686,2016-06-01 03:56:29.149997
698,2884,1334,63068,491,2018-01-13 10:38:16.443833
699,2633,164,62965,565,2016-07-30 12:03:06.718904
700,301,1459,62956,628,2018-05-20 09:32:36.736168
701,2478,695,62883,502,2016-02-02 17:28:19.834549
702,1505,2998,84376,584,2018-12-16 15:55:39.870789
703,271,1757,62711,701,2018-06-27 15:02:41.022813
704,695,1243,84438,705,2016-06-18 18:09:08.911997
705,1880,2001,69619,778,2020-12-17 18:10:33.959752
706,1256,2319,98107,655,2017-05-06 19:45:30.439612
707,1340,2202,99790,596,2019-06-14 13:37:58.141488
708,2536,2239,94700,779,2016-06-24 14:30:59.463501
709,412,714,93275,664,2020-06-06 12:58:54.973556
710,390,1996,95574,673,2018-05-24 18:45:59.176254
711,699,2280,97774,646,2017-11-11 16:32:00.512949
712,1852,376,93959,732,2018-05-01 18:37:04.442120
713,1023,1154,93848,693,2017-08-14 07:21:05.437034
714,2279,72,95387,784,2019-07-19 11:11:20.141559
715,1454,2478,90142,535,2020-12-29 13:13:27.005914
716,2048,1703,96784,554,2018-11-10 13:15:56.126732
717,114,2405,89522,577,2017-06-30 16:36:11.170494
718,325,1541,97404,669,2018-08-28 14:27:10.047649
719,2029,618,98672,806,2018-02-25 14:47:03.289589
720,581,238,95447,528,2020-05-04 16:41:25.696246
721,2663,2029,97685,573,2020-02-13 07:50:28.234683
722,1325,613,98153,639,2017-11-16 20:51:18.270569
723,2912,798,89270,637,2019-07-22 21:00:08.122054
724,721,87,96642,712,2020-12-07 06:53:00.379650
725,1506,888,91734,678,2019-01-09 19:49:15.033269
726,1025,2638,91741,593,2016-12-08 09:41:18.360430
727,543,47,89119,714,2017-02-19 14:53:47.787230
728,2956,2856,94524,630,2018-12-07 12:30:42.641026
729,2600,1776,89065,581,2017-07-09 18:10:14.465320
730,978,1653,89423,691,2016-10-04 09:39:40.881956
731,2965,98,93078,713,2017-11-29 12:00:45.846810
732,363,69,90764,719,2016-01-24 13:05:04.108017
733,150,2479,89609,613,2019-05-08 21:32:17.216196
734,2134,1361,96847,623,2019-12-29 11:27:00.281706
735,2535,237,95314,699,2017-04-20 11:25:27.577405
736,2324,1036,99238,649,2019-05-19 10:46:12.273005
737,441,1265,95970,669,2017-12-06 12:25:11.049666
738,374,1490,92493,601,2018-07-02 11:41:19.147829
739,110,2585,71292,594,2018-04-16 18:10:08.002048
740,965,1681,77659,566,2020-08-04 10:01:16.605919
741,1994,356,57807,643,2019-11-11 09:41:51.356286
742,45,1355,52490,676,2016-06-09 08:01:41.657476
743,1835,1975,71303,544,2017-01-25 14:30:18.660966
744,2050,884,84284,587,2017-01-24 11:19:39.427136
745,488,1560,96086,655,2018-04-22 14:13:00.706617
746,2580,1640,99254,730,2017-09-01 14:01:09.996127
747,663,2733,69417,654,2018-04-29 10:53:11.449154
748,1769,1482,57747,680,2017-05-23 13:34:06.075441
749,117,1112,64635,541,2016-04-27 12:56:49.409277
750,475,1976,57724,680,2016-02-20 11:09:33.338872
751,79,882,96004,646,2016-05-17 18:09:16.841457
752,2787,2318,70823,609,2019-09-12 09:22:54.884496
753,2806,290,97686,667,2018-10-20 13:34:20.762621
754,1601,921,53253,711,2017-06-30 22:59:03.611681
755,457,114,53024,637,2016-05-07 10:24:36.499915
756,2154,2470,80581,694,2019-05-10 11:24:21.309412
757,1553,274,86815,786,2017-07-23 18:55:18.645906
758,2440,2507,87003,676,2016-12-10 06:16:51.735677
759,1926,1237,69744,589,2017-05-28 20:24:42.661529
760,2608,2348,64379,695,2018-11-06 14:29:10.868519
761,727,1891,53297,705,2020-06-28 15:32:53.271877
762,1509,1716,99053,652,2018-09-26 17:32:22.194675
763,2440,2084,80430,737,2020-04-27 13:44:57.303867
764,2864,739,81606,723,2017-01-02 11:34:54.210649
765,1313,1172,68871,682,2020-04-15 08:36:06.192327
766,2713,2877,67157,622,2020-06-01 09:12:30.635164
767,2948,304,94924,707,2017-12-06 21:51:55.524112
768,1114,828,55390,635,2017-06-11 13:39:59.092548
769,436,2018,65904,709,2018-04-23 18:42:38.809554
770,1454,1757,54975,633,2019-07-24 14:25:07.115838
771,726,1595,94837,700,2019-06-13 13:42:55.767308
772,2996,2148,91283,646,2019-12-16 15:16:56.373583
773,1873,1821,55242,647,2020-02-18 11:12:01.429402
774,1929,2196,55161,737,2020-12-22 07:11:31.289708
775,1502,329,91564,653,2018-01-21 19:50:29.535265
776,285,1047,55842,720,2017-04-23 21:55:37.857736
777,1218,2324,79237,719,2016-05-13 11:16:06.457603
778,1167,1959,66552,563,2016-04-26 19:36:18.907862
779,1652,990,85216,621,2019-04-23 03:42:56.966653
780,2394,1045,78890,707,2020-11-25 14:42:02.883078
781,1575,2156,55643,740,2017-12-10 15:50:25.008485
782,235,874,56242,623,2017-09-27 17:09:17.799857
783,2411,1413,89612,649,2017-05-22 16:10:27.974683
784,973,2794,85383,779,2019-06-26 22:29:13.672398
785,517,776,85373,686,2017-06-23 10:51:44.160636
786,1949,419,66698,645,2019-07-01 19:15:48.034428
787,2967,2957,86179,707,2020-06-08 13:51:41.500487
788,1604,1397,57265,710,2016-11-12 11:54:56.841215
789,2470,1519,79913,738,2019-02-21 12:47:09.736953
790,2135,801,57175,708,2018-05-04 18:59:53.958437
791,2239,165,54406,672,2018-06-02 15:29:32.370615
792,1455,138,54497,720,2018-10-07 11:14:19.543308
793,1324,273,54150,487,2017-04-18 12:53:42.402818
794,2474,1473,64842,734,2020-12-29 17:28:44.105331
795,1289,269,86233,608,2018-12-23 18:14:55.938687
796,2053,1330,64868,734,2017-04-15 09:21:44.414229
797,847,2369,54194,565,2017-04-23 21:50:21.710206
798,365,2890,94392,650,2019-12-09 10:09:37.486106
799,2860,1739,91681,636,2018-05-20 18:45:36.939962
800,822,1566,65343,599,2016-06-25 22:51:14.971086
801,1285,1219,91640,585,2018-01-08 20:01:34.225612
802,729,1704,91608,672,2018-12-08 12:43:14.557192
803,1966,2125,67919,547,2017-09-06 14:57:06.402353
804,2324,694,67699,598,2019-04-21 09:05:34.550430
805,1143,1560,78366,659,2017-03-20 11:50:55.985530
806,739,2584,65329,672,2019-06-04 12:57:22.397237
807,489,2157,61807,635,2018-08-08 11:28:31.765372
808,922,1524,88823,570,2019-09-07 07:17:42.155032
809,2542,357,73153,704,2016-04-01 00:39:04.048309
810,2429,2861,61909,763,2017-06-21 09:55:33.340429
811,1866,2807,59588,655,2019-08-29 17:34:10.650001
812,323,2010,88811,816,2016-08-25 14:14:07.561781
813,2545,2661,59418,695,2016-02-19 15:02:14.229925
814,934,2674,96398,690,2018-06-20 07:43:03.502036
815,344,688,88959,618,2020-08-28 10:26:58.956125
816,1727,1793,62556,668,2019-06-13 11:13:56.668444
817,1886,2528,76180,650,2019-05-17 12:56:40.651935
818,2440,237,73466,645,2018-04-17 10:42:52.959121
819,2600,563,72859,674,2017-01-05 14:05:05.571642
820,1072,1640,51196,619,2019-06-06 08:14:34.717963
821,2681,1554,75938,646,2020-05-13 17:09:29.419244
822,2743,1798,90287,609,2019-12-02 09:31:55.030872
823,2841,1951,62261,607,2019-05-08 15:10:38.590901
824,2023,2522,61583,683,2016-02-01 17:04:47.080590
825,954,1410,60961,592,2018-02-04 14:58:02.815666
826,1128,1921,60331,560,2018-11-06 12:48:50.245303
827,1131,2004,74265,680,2019-09-17 13:29:59.748513
828,218,2846,61041,690,2019-07-10 13:34:25.325674
829,1250,1019,60264,642,2016-08-26 09:12:52.096844
830,1103,2743,60558,666,2018-01-07 12:57:47.895702
831,2390,967,92571,593,2019-12-16 15:12:42.356634
832,1629,2298,60402,657,2018-05-09 19:24:13.261894
833,471,2629,82570,636,2019-08-04 11:43:31.645422
834,59,2749,60439,630,2018-01-23 13:35:53.003489
835,2476,1169,74173,786,2016-07-10 16:31:41.668013
836,2283,1731,82759,775,2018-07-27 13:51:25.281236
837,1949,623,81935,653,2019-05-20 10:58:42.059052
838,1131,2655,88191,727,2016-06-24 17:15:10.361697
839,2829,419,73660,639,2020-11-17 15:00:34.006024
840,2456,2493,73489,645,2020-05-20 12:13:05.590933
841,2854,2533,74074,577,2020-11-09 20:41:40.665687
842,142,2611,92851,626,2017-04-26 18:31:56.216184
843,657,1996,74055,629,2019-01-30 09:01:22.652786
844,356,2435,96514,613,2017-12-03 11:19:35.364039
845,2481,1007,83604,715,2018-07-27 15:34:25.507276
846,1570,317,92218,602,2017-04-19 16:38:40.352303
847,1667,1848,97380,632,2016-07-07 15:01:43.303394
848,1284,247,93481,709,2019-04-22 13:33:54.800643
849,920,751,96285,699,2017-05-29 16:40:49.652216
850,1482,2294,71559,672,2017-04-11 15:09:49.535006
851,1474,1468,52268,665,2020-04-28 20:34:45.791141
852,2450,2181,76407,825,2018-12-04 09:56:51.607943
853,2714,1445,58745,686,2016-09-23 22:04:32.825123
854,1008,1908,87372,636,2018-01-22 18:50:49.218416
855,1982,2530,96364,538,2016-05-31 11:19:54.061987
856,2411,50,51660,662,2019-08-29 12:21:46.724732
857,2415,369,71346,679,2018-04-20 11:33:16.581753
858,2369,730,87564,648,2016-03-06 20:09:07.852039
859,2571,1725,93392,700,2021-01-09 16:56:44.909917
860,1045,866,84915,655,2017-04-26 10:45:56.685831
861,1480,361,58274,702,2018-05-11 12:37:54.739439
862,1897,1850,79679,632,2019-06-19 10:46:00.947725
863,373,725,63065,558,2020-04-11 14:32:18.990687
864,494,1666,84836,742,2019-01-28 16:24:14.889943
865,587,2742,61353,700,2018-02-21 21:50:08.529729
866,1984,1014,95989,632,2017-06-04 13:04:45.931849
867,2300,1550,82052,570,2019-11-30 09:31:11.882080
868,2556,1478,63537,650,2017-06-10 20:01:15.535621
869,1773,954,80849,724,2020-02-06 11:35:42.570719
870,1476,454,85072,622,2019-11-27 10:47:54.910161
871,623,2803,60757,658,2018-05-31 17:04:22.553293
872,1353,745,82502,805,2016-02-07 17:10:37.006266
873,2478,1229,63489,700,2018-05-20 14:17:21.371790
874,2896,2883,60472,791,2017-06-15 11:03:59.610463
875,1391,505,60279,728,2020-04-13 15:02:18.543644
876,1034,1760,56343,726,2020-09-25 12:10:08.530521
877,2201,748,90896,665,2016-09-16 13:07:43.461471
878,425,1197,95301,731,2019-09-24 11:42:14.144499
879,435,2947,85049,773,2020-07-01 07:41:23.327671
880,267,595,60204,723,2018-08-29 12:18:42.669635
881,1278,2738,63658,724,2020-04-20 15:11:41.067456
882,656,1272,83100,751,2019-05-26 08:49:52.539536
883,707,2444,58051,723,2019-06-18 14:18:34.495787
884,1635,1296,59151,724,2017-08-17 11:32:30.806120
885,7,218,91194,753,2020-10-02 21:00:26.740688
886,2453,293,84412,633,2020-08-10 15:07:53.914477
887,2139,71,64929,715,2019-05-14 12:11:38.667403
888,2470,2086,97939,678,2018-11-28 12:59:48.900364
889,0,1740,64245,730,2018-07-29 16:34:30.272168
890,2471,2339,57627,723,2019-06-18 10:06:51.667401
891,2655,1307,81374,717,2020-05-15 18:13:10.614447
892,1590,1711,64710,661,2017-07-30 17:48:18.849495
893,1288,1138,81517,629,2018-06-20 22:41:54.627574
894,2860,2192,96352,745,2017-10-31 12:59:21.962213
895,560,2973,64692,666,2019-02-15 21:43:54.816487
896,238,271,97822,624,2019-06-07 17:14:35.252155
